,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,,,
Date,SX5E Index,,,SPX Index,,,TPX Index,,,AEX Index,,,IBEX Index,,,UKX Index,,,USDEUR Curncy,,,JPYEUR Curncy,,,GBPEUR Curncy,,,LBEATREU Index,,,,INGEHIH LX Equity
2-Mar-13,2616.75,,3/2/2013,1518.2,,3/2/2013,984.33,,3/2/2013,339.73,,3/2/2013,8187.1,,3/2/2013,6378.6,,3/2/2013,0.767,,3/2/2013,0.81863,,3/2/2013,1.1538,,3/2/2013,208.6876,0,,,5595.76
3-Mar-13,2616.75,,3/3/2013,1518.2,,3/3/2013,984.33,,3/3/2013,339.73,,3/3/2013,8187.1,,3/3/2013,6378.6,,3/3/2013,0.767,,3/3/2013,0.81863,,3/3/2013,1.1538,,3/3/2013,208.6876,0,,,5599.91
4-Mar-13,2619.78,,3/4/2013,1525.2,,3/4/2013,992.25,,3/4/2013,339.58,,3/4/2013,8246.3,,3/4/2013,6345.63,,3/4/2013,0.7688,,3/4/2013,0.82354,,3/4/2013,1.1601,,3/4/2013,208.6576,-0.000143766,,,5595.99
5-Mar-13,2683.02,,3/5/2013,1539.79,,3/5/2013,988.62,,3/5/2013,346.5,,3/5/2013,8423.3,,3/5/2013,6431.95,,3/5/2013,0.7676,,3/5/2013,0.82186,,3/5/2013,1.1595,,3/5/2013,208.5893,-0.000327384,,,5638.18
6-Mar-13,2679.89,,3/6/2013,1541.46,,3/6/2013,1003.22,,3/6/2013,347.36,,3/6/2013,8358.9,,3/6/2013,6427.64,,3/6/2013,0.7699,,3/6/2013,0.81974,,3/6/2013,1.1562,,3/6/2013,208.7936,0.000978957,,,5602.02
7-Mar-13,2690.85,,3/7/2013,1544.26,,3/7/2013,1004.35,,3/7/2013,347.87,,3/7/2013,8389.1,,3/7/2013,6439.16,,3/7/2013,0.7635,,3/7/2013,0.80457,,3/7/2013,1.1472,,3/7/2013,208.714,-0.00038131,,,5638.73
8-Mar-13,2728.78,,3/8/2013,1551.18,,3/8/2013,1020.5,,3/8/2013,352.43,,3/8/2013,8628.1,,3/8/2013,6483.58,,3/8/2013,0.7698,,3/8/2013,0.80432,,3/8/2013,1.1509,,3/8/2013,208.7535,0.000189236,,,5595.23
9-Mar-13,2728.78,,3/9/2013,1551.18,,3/9/2013,1020.5,,3/9/2013,352.43,,3/9/2013,8628.1,,3/9/2013,6483.58,,3/9/2013,0.7698,,3/9/2013,0.80432,,3/9/2013,1.1509,,3/9/2013,208.7535,0,,,5544.1
10-Mar-13,2728.78,,3/10/2013,1551.18,,3/10/2013,1020.5,,3/10/2013,352.43,,3/10/2013,8628.1,,3/10/2013,6483.58,,3/10/2013,0.7698,,3/10/2013,0.80432,,3/10/2013,1.1509,,3/10/2013,208.7535,0,,,5579.2
11-Mar-13,2718.71,,3/11/2013,1556.22,,3/11/2013,1039.98,,3/11/2013,351.56,,3/11/2013,8554.4,,3/11/2013,6503.63,,3/11/2013,0.7674,,3/11/2013,0.79698,,3/11/2013,1.1451,,3/11/2013,208.8423,0.000425292,,,5572.58
12-Mar-13,2711.85,,3/12/2013,1552.48,,3/12/2013,1035.9,,3/12/2013,352.06,,3/12/2013,8532.3,,3/12/2013,6510.62,,3/12/2013,0.768,,3/12/2013,0.80038,,3/12/2013,1.1445,,3/12/2013,209.0572,0.001028477,,,5558.26
13-Mar-13,2704.73,,3/13/2013,1554.52,,3/13/2013,1031.42,,3/13/2013,352.02,,3/13/2013,8498.3,,3/13/2013,6481.5,,3/13/2013,0.771,,3/13/2013,0.80267,,3/13/2013,1.1512,,3/13/2013,208.9732,-0.000401885,,,5544.5
14-Mar-13,2744.7,,3/14/2013,1563.23,,3/14/2013,1038.17,,3/14/2013,355.85,,3/14/2013,8657.9,,3/14/2013,6529.41,,3/14/2013,0.7687,,3/14/2013,0.80186,,3/14/2013,1.1601,,3/14/2013,209.0123,0.000187088,,,5555.96
15-Mar-13,2725.72,,3/15/2013,1560.7,,3/15/2013,1051.65,,3/15/2013,353.58,,3/15/2013,8619.1,,3/15/2013,6489.65,,3/15/2013,0.7657,,3/15/2013,0.80193,,3/15/2013,1.1573,,3/15/2013,209.1857,0.000829272,,,5553.19
16-Mar-13,2725.72,,3/16/2013,1560.7,,3/16/2013,1051.65,,3/16/2013,353.58,,3/16/2013,8619.1,,3/16/2013,6489.65,,3/16/2013,0.7657,,3/16/2013,0.80193,,3/16/2013,1.1573,,3/16/2013,209.1857,0,,,5554.35
17-Mar-13,2725.72,,3/17/2013,1560.7,,3/17/2013,1051.65,,3/17/2013,353.58,,3/17/2013,8619.1,,3/17/2013,6489.65,,3/17/2013,0.7657,,3/17/2013,0.80193,,3/17/2013,1.1573,,3/17/2013,209.1857,0,,,5547.79
18-Mar-13,2705.47,,3/18/2013,1552.1,,3/18/2013,1028.34,,3/18/2013,353.01,,3/18/2013,8507.8,,3/18/2013,6457.92,,3/18/2013,0.7718,,3/18/2013,0.80933,,3/18/2013,1.1647,,3/18/2013,209.4193,0.001116088,,,5540.56
19-Mar-13,2671.96,,3/19/2013,1548.34,,3/19/2013,1045.89,,3/19/2013,352.05,,3/19/2013,8321,,3/19/2013,6441.32,,3/19/2013,0.7766,,3/19/2013,0.81801,,3/19/2013,1.1732,,3/19/2013,209.5861,0.000796171,,,5539.84
20-Mar-13,2708.9,,3/20/2013,1558.71,,3/20/2013,1045.89,,3/20/2013,354.37,,3/20/2013,8416.3,,3/20/2013,6432.7,,3/20/2013,0.7727,,3/20/2013,0.80759,,3/20/2013,1.1685,,3/20/2013,209.4885,-0.000465788,,,5543.21
21-Mar-13,2683.92,,3/21/2013,1545.8,,3/21/2013,1058.1,,3/21/2013,352.41,,3/21/2013,8351.2,,3/21/2013,6388.55,,3/21/2013,0.7744,,3/21/2013,0.81581,,3/21/2013,1.175,,3/21/2013,209.829,0.001624068,,,5541.1
22-Mar-13,2681.67,,3/22/2013,1556.89,,3/22/2013,1038.57,,3/22/2013,350.74,,3/22/2013,8329.5,,3/22/2013,6392.76,,3/22/2013,0.7707,,3/22/2013,0.8161,,3/22/2013,1.1733,,3/22/2013,209.8133,-7.48E-05,,,5532.4
23-Mar-13,2681.67,,3/23/2013,1556.89,,3/23/2013,1038.57,,3/23/2013,350.74,,3/23/2013,8329.5,,3/23/2013,6392.76,,3/23/2013,0.7707,,3/23/2013,0.8161,,3/23/2013,1.1733,,3/23/2013,209.8133,0,,,5516
24-Mar-13,2681.67,,3/24/2013,1556.89,,3/24/2013,1038.57,,3/24/2013,350.74,,3/24/2013,8329.5,,3/24/2013,6392.76,,3/24/2013,0.7707,,3/24/2013,0.8161,,3/24/2013,1.1733,,3/24/2013,209.8133,0,,,5516.31
25-Mar-13,2649.28,,3/25/2013,1551.69,,3/25/2013,1047.29,,3/25/2013,348.72,,3/25/2013,8140.6,,3/25/2013,6378.38,,3/25/2013,0.7765,,3/25/2013,0.82583,,3/25/2013,1.1789,,3/25/2013,209.8364,0.000110092,,,5521.38
26-Mar-13,2641.12,,3/26/2013,1563.77,,3/26/2013,1044.42,,3/26/2013,349.27,,3/26/2013,7990.5,,3/26/2013,6399.37,,3/26/2013,0.7781,,3/26/2013,0.8236,,3/26/2013,1.1781,,3/26/2013,209.7152,-0.00057776,,,5545.68
27-Mar-13,2612.46,,3/27/2013,1562.85,,3/27/2013,1046.47,,3/27/2013,346.16,,3/27/2013,7900.4,,3/27/2013,6387.56,,3/27/2013,0.7831,,3/27/2013,0.82936,,3/27/2013,1.1838,,3/27/2013,209.5854,-0.000619126,,,5548.59
28-Mar-13,2624.02,,3/28/2013,1569.19,,3/28/2013,1036.78,,3/28/2013,348.1,,3/28/2013,7920,,3/28/2013,6411.74,,3/28/2013,0.7802,,3/28/2013,0.82935,,3/28/2013,1.1848,,3/28/2013,209.6098,0.000116414,,,5558.34
29-Mar-13,2624.02,,3/29/2013,1569.19,,3/29/2013,1034.71,,3/29/2013,348.1,,3/29/2013,7920,,3/29/2013,6411.74,,3/29/2013,0.7801,,3/29/2013,0.82811,,3/29/2013,1.1853,,3/29/2013,209.6098,0,,,5569.54
30-Mar-13,2624.02,,3/30/2013,1569.19,,3/30/2013,1034.71,,3/30/2013,348.1,,3/30/2013,7920,,3/30/2013,6411.74,,3/30/2013,0.7801,,3/30/2013,0.82811,,3/30/2013,1.1853,,3/30/2013,209.6098,0,,,5570.3
31-Mar-13,2624.02,,3/31/2013,1569.19,,3/31/2013,1034.71,,3/31/2013,348.1,,3/31/2013,7920,,3/31/2013,6411.74,,3/31/2013,0.7801,,3/31/2013,0.82811,,3/31/2013,1.1853,,3/31/2013,209.6098,0,,,5570.56
1-Apr-13,2624.02,,4/1/2013,1562.17,,4/1/2013,1000.57,,4/1/2013,348.1,,4/1/2013,7920,,4/1/2013,6411.74,,4/1/2013,0.778,,4/1/2013,0.8338,,4/1/2013,1.185,,4/1/2013,209.6098,0,,,5566.93
2-Apr-13,2679.8,,4/2/2013,1570.25,,4/2/2013,991.34,,4/2/2013,352.5,,4/2/2013,8050.4,,4/2/2013,6490.66,,4/2/2013,0.7797,,4/2/2013,0.83386,,4/2/2013,1.1784,,4/2/2013,209.7987,0.000900792,,,5575.3
3-Apr-13,2639.01,,4/3/2013,1553.69,,4/3/2013,1010.43,,4/3/2013,349.6,,4/3/2013,7904.3,,4/3/2013,6420.28,,4/3/2013,0.7785,,4/3/2013,0.83832,,4/3/2013,1.1795,,4/3/2013,210.0771,0.001326107,,,5557.28
4-Apr-13,2621.43,,4/4/2013,1559.98,,4/4/2013,1037.76,,4/4/2013,346.53,,4/4/2013,7847.9,,4/4/2013,6344.12,,4/4/2013,0.7766,,4/4/2013,0.80744,,4/4/2013,1.1803,,4/4/2013,210.5884,0.002430911,,,5557.23
5-Apr-13,2585.28,,4/5/2013,1553.28,,4/5/2013,1066.24,,4/5/2013,340.71,,4/5/2013,7798.4,,4/5/2013,6249.78,,4/5/2013,0.7686,,4/5/2013,0.79089,,4/5/2013,1.1778,,4/5/2013,211.5346,0.004483061,,,5556.84
6-Apr-13,2585.28,,4/6/2013,1553.28,,4/6/2013,1066.24,,4/6/2013,340.71,,4/6/2013,7798.4,,4/6/2013,6249.78,,4/6/2013,0.7686,,4/6/2013,0.79089,,4/6/2013,1.1778,,4/6/2013,211.5346,0,,,5552.41
7-Apr-13,2585.28,,4/7/2013,1553.28,,4/7/2013,1066.24,,4/7/2013,340.71,,4/7/2013,7798.4,,4/7/2013,6249.78,,4/7/2013,0.7686,,4/7/2013,0.79089,,4/7/2013,1.1778,,4/7/2013,211.5346,0,,,5549.31
8-Apr-13,2589.25,,4/8/2013,1563.07,,4/8/2013,1101.74,,4/8/2013,340.91,,4/8/2013,7787.1,,4/8/2013,6276.94,,4/8/2013,0.7687,,4/8/2013,0.77791,,4/8/2013,1.1729,,4/8/2013,211.7474,0.001005476,,,5553.4
9-Apr-13,2595.13,,4/9/2013,1568.61,,4/9/2013,1102.04,,4/9/2013,341.35,,4/9/2013,7872.5,,4/9/2013,6313.21,,4/9/2013,0.7644,,4/9/2013,0.77098,,4/9/2013,1.1713,,4/9/2013,211.5033,-0.001153454,,,5593.7
10-Apr-13,2661.62,,4/10/2013,1587.73,,4/10/2013,1121.04,,4/10/2013,348.53,,4/10/2013,8136.4,,4/10/2013,6387.37,,4/10/2013,0.7655,,4/10/2013,0.76758,,4/10/2013,1.1724,,4/10/2013,211.2852,-0.001031722,,,5552.46
11-Apr-13,2674.33,,4/11/2013,1593.37,,4/11/2013,1147.29,,4/11/2013,351.28,,4/11/2013,8159.5,,4/11/2013,6416.14,,4/11/2013,0.7619,,4/11/2013,0.76495,,4/11/2013,1.1734,,4/11/2013,211.2601,-0.000118804,,,5543.23
12-Apr-13,2633.47,,4/12/2013,1588.85,,4/12/2013,1148.57,,4/12/2013,348.65,,4/12/2013,8040.4,,4/12/2013,6384.39,,4/12/2013,0.7637,,4/12/2013,0.77165,,4/12/2013,1.1729,,4/12/2013,211.5242,0.001249337,,,5540.2
13-Apr-13,2633.47,,4/13/2013,1588.85,,4/13/2013,1148.57,,4/13/2013,348.65,,4/13/2013,8040.4,,4/13/2013,6384.39,,4/13/2013,0.7637,,4/13/2013,0.77165,,4/13/2013,1.1729,,4/13/2013,211.5242,0,,,5530.61
14-Apr-13,2633.47,,4/14/2013,1588.85,,4/14/2013,1148.57,,4/14/2013,348.65,,4/14/2013,8040.4,,4/14/2013,6384.39,,4/14/2013,0.7637,,4/14/2013,0.77165,,4/14/2013,1.1729,,4/14/2013,211.5242,0,,,5525.82
15-Apr-13,2624.71,,4/15/2013,1552.36,,4/15/2013,1133.99,,4/15/2013,346.3,,4/15/2013,8014.1,,4/15/2013,6343.6,,4/15/2013,0.7651,,4/15/2013,0.78023,,4/15/2013,1.1714,,4/15/2013,211.6781,0.000727312,,,5526.56
16-Apr-13,2609.3,,4/16/2013,1574.57,,4/16/2013,1119.2,,4/16/2013,345.79,,4/16/2013,7948.7,,4/16/2013,6304.58,,4/16/2013,0.759,,4/16/2013,0.77809,,4/16/2013,1.1651,,4/16/2013,211.6072,-0.000334999,,,5518.91
17-Apr-13,2553.49,,4/17/2013,1552.01,,4/17/2013,1136.01,,4/17/2013,340.84,,4/17/2013,7803,,4/17/2013,6244.21,,4/17/2013,0.7678,,4/17/2013,0.78814,,4/17/2013,1.1705,,4/17/2013,211.9949,0.001830492,,,5515.4
18-Apr-13,2555.5,,4/18/2013,1541.61,,4/18/2013,1122.97,,4/18/2013,340.72,,4/18/2013,7812.5,,4/18/2013,6243.67,,4/18/2013,0.7646,,4/18/2013,0.77921,,4/18/2013,1.1697,,4/18/2013,212.0388,0.000207059,,,5514.99
19-Apr-13,2575.16,,4/19/2013,1555.25,,4/19/2013,1126.67,,4/19/2013,341.68,,4/19/2013,7915.5,,4/19/2013,6286.59,,4/19/2013,0.7653,,4/19/2013,0.77186,,4/19/2013,1.1656,,4/19/2013,212.0108,-0.00013206,,,5510.31
20-Apr-13,2575.16,,4/20/2013,1555.25,,4/20/2013,1126.67,,4/20/2013,341.68,,4/20/2013,7915.5,,4/20/2013,6286.59,,4/20/2013,0.7653,,4/20/2013,0.77186,,4/20/2013,1.1656,,4/20/2013,212.0108,0,,,5508.55
21-Apr-13,2575.16,,4/21/2013,1555.25,,4/21/2013,1126.67,,4/21/2013,341.68,,4/21/2013,7915.5,,4/21/2013,6286.59,,4/21/2013,0.7653,,4/21/2013,0.77186,,4/21/2013,1.1656,,4/21/2013,212.0108,0,,,5497.45
22-Apr-13,2583.62,,4/22/2013,1562.5,,4/22/2013,1145.6,,4/22/2013,340.07,,4/22/2013,8027.7,,4/22/2013,6280.62,,4/22/2013,0.7664,,4/22/2013,0.77155,,4/22/2013,1.1703,,4/22/2013,212.6888,0.003192848,,,5495.88
23-Apr-13,2662.88,,4/23/2013,1578.78,,4/23/2013,1143.78,,4/23/2013,349.15,,4/23/2013,8289.3,,4/23/2013,6406.12,,4/23/2013,0.7687,,4/23/2013,0.77401,,4/23/2013,1.1734,,4/23/2013,213.1661,0.00224161,,,5530.17
24-Apr-13,2702.05,,4/24/2013,1578.79,,4/24/2013,1164.35,,4/24/2013,352.94,,4/24/2013,8389.3,,4/24/2013,6431.76,,4/24/2013,0.7689,,4/24/2013,0.77342,,4/24/2013,1.1733,,4/24/2013,213.1486,-8.21E-05,,,5479.56
25-Apr-13,2704.41,,4/25/2013,1585.16,,4/25/2013,1172.78,,4/25/2013,354.04,,4/25/2013,8365.1,,4/25/2013,6442.59,,4/25/2013,0.7687,,4/25/2013,0.77367,,4/25/2013,1.1861,,4/25/2013,213.0363,-0.000527001,,,5512.98
26-Apr-13,2683.43,,4/26/2013,1582.24,,4/26/2013,1161.19,,4/26/2013,351.5,,4/26/2013,8297,,4/26/2013,6426.42,,4/26/2013,0.7681,,4/26/2013,0.78444,,4/26/2013,1.1887,,4/26/2013,213.2286,0.000902256,,,5483.8
27-Apr-13,2683.43,,4/27/2013,1582.24,,4/27/2013,1161.19,,4/27/2013,351.5,,4/27/2013,8297,,4/27/2013,6426.42,,4/27/2013,0.7681,,4/27/2013,0.78444,,4/27/2013,1.1887,,4/27/2013,213.2286,0,,,5519.12
28-Apr-13,2683.43,,4/28/2013,1582.24,,4/28/2013,1161.19,,4/28/2013,351.5,,4/28/2013,8297,,4/28/2013,6426.42,,4/28/2013,0.7681,,4/28/2013,0.78444,,4/28/2013,1.1887,,4/28/2013,213.2286,0,,,5483.69
29-Apr-13,2717.38,,4/29/2013,1593.61,,4/29/2013,1161.19,,4/29/2013,354.15,,4/29/2013,8450.9,,4/29/2013,6458.02,,4/29/2013,0.7642,,4/29/2013,0.77947,,4/29/2013,1.1842,,4/29/2013,213.7556,0.002468477,,,5477.35
30-Apr-13,2712,,4/30/2013,1597.57,,4/30/2013,1165.13,,4/30/2013,351.39,,4/30/2013,8419,,4/30/2013,6430.12,,4/30/2013,0.7601,,4/30/2013,0.7793,,4/30/2013,1.1809,,4/30/2013,213.9623,0.000966525,,,5470.47
1-May-13,2711.74,,5/1/2013,1582.7,,5/1/2013,1158.37,,5/1/2013,351.39,,5/1/2013,8419,,5/1/2013,6451.29,,5/1/2013,0.758,,5/1/2013,0.77899,,5/1/2013,1.1806,,5/1/2013,213.9818,9.11E-05,,,5459.32
2-May-13,2718.9,,5/2/2013,1597.59,,5/2/2013,1153.28,,5/2/2013,354.8,,5/2/2013,8406.4,,5/2/2013,6460.71,,5/2/2013,0.7651,,5/2/2013,0.78046,,5/2/2013,1.1881,,5/2/2013,214.6783,0.003249664,,,5436.75
3-May-13,2763.68,,5/3/2013,1614.42,,5/3/2013,1153.28,,5/3/2013,357.61,,5/3/2013,8544.8,,5/3/2013,6521.46,,5/3/2013,0.7629,,5/3/2013,0.76979,,5/3/2013,1.1874,,5/3/2013,214.1927,-0.002264551,,,5434.23
4-May-13,2763.68,,5/4/2013,1614.42,,5/4/2013,1153.28,,5/4/2013,357.61,,5/4/2013,8544.8,,5/4/2013,6521.46,,5/4/2013,0.7629,,5/4/2013,0.76979,,5/4/2013,1.1874,,5/4/2013,214.1927,0,,,5423.88
5-May-13,2763.68,,5/5/2013,1614.42,,5/5/2013,1153.28,,5/5/2013,357.61,,5/5/2013,8544.8,,5/5/2013,6521.46,,5/5/2013,0.7629,,5/5/2013,0.76979,,5/5/2013,1.1874,,5/5/2013,214.1927,0,,,5412.68
6-May-13,2750.52,,5/6/2013,1617.5,,5/6/2013,1153.28,,5/6/2013,357.44,,5/6/2013,8503.8,,5/6/2013,6521.46,,5/6/2013,0.7649,,5/6/2013,0.7701,,5/6/2013,1.1886,,5/6/2013,214.1927,0,,,5404.26
7-May-13,2769.08,,5/7/2013,1625.96,,5/7/2013,1188.57,,5/7/2013,356.48,,5/7/2013,8544,,5/7/2013,6557.3,,5/7/2013,0.7644,,5/7/2013,0.77181,,5/7/2013,1.1833,,5/7/2013,213.8975,-0.001379149,,,5400.13
8-May-13,2784.62,,5/8/2013,1632.69,,5/8/2013,1194.34,,5/8/2013,357.93,,5/8/2013,8597,,5/8/2013,6583.48,,5/8/2013,0.7593,,5/8/2013,0.76792,,5/8/2013,1.1815,,5/8/2013,214.1972,0.001400158,,,5381.53
9-May-13,2773.16,,5/9/2013,1626.67,,5/9/2013,1181.83,,5/9/2013,359.15,,5/9/2013,8572.7,,5/9/2013,6592.74,,5/9/2013,0.7628,,5/9/2013,0.76766,,5/9/2013,1.1822,,5/9/2013,214.0529,-0.000673905,,,5367.4
10-May-13,2785.24,,5/10/2013,1633.7,,5/10/2013,1210.6,,5/10/2013,361.17,,5/10/2013,8544.5,,5/10/2013,6624.98,,5/10/2013,0.7708,,5/10/2013,0.75864,,5/10/2013,1.1831,,5/10/2013,213.23,-0.003851785,,,5356.31
11-May-13,2785.24,,5/11/2013,1633.7,,5/11/2013,1210.6,,5/11/2013,361.17,,5/11/2013,8544.5,,5/11/2013,6624.98,,5/11/2013,0.7708,,5/11/2013,0.75864,,5/11/2013,1.1831,,5/11/2013,213.23,0,,,5368.31
12-May-13,2785.24,,5/12/2013,1633.7,,5/12/2013,1210.6,,5/12/2013,361.17,,5/12/2013,8544.5,,5/12/2013,6624.98,,5/12/2013,0.7708,,5/12/2013,0.75864,,5/12/2013,1.1831,,5/12/2013,213.23,0,,,5375.52
13-May-13,2777.39,,5/13/2013,1633.77,,5/13/2013,1232.2,,5/13/2013,361.12,,5/13/2013,8457.8,,5/13/2013,6631.76,,5/13/2013,0.7705,,5/13/2013,0.75611,,5/13/2013,1.1782,,5/13/2013,213.2607,0.000143966,,,5369.46
14-May-13,2795.63,,5/14/2013,1650.34,,5/14/2013,1230.8,,5/14/2013,363.69,,5/14/2013,8474.6,,5/14/2013,6686.06,,5/14/2013,0.7719,,5/14/2013,0.75495,,5/14/2013,1.1764,,5/14/2013,213.1015,-0.000746783,,,5355.94
15-May-13,2809.58,,5/15/2013,1658.78,,5/15/2013,1252.85,,5/15/2013,366.07,,5/15/2013,8582.5,,5/15/2013,6693.55,,5/15/2013,0.7775,,5/15/2013,0.75849,,5/15/2013,1.1824,,5/15/2013,212.8944,-0.00097231,,,5323.89
16-May-13,2806.7,,5/16/2013,1650.47,,5/16/2013,1245.23,,5/16/2013,365.37,,5/16/2013,8542.3,,5/16/2013,6687.8,,5/16/2013,0.7754,,5/16/2013,0.75922,,5/16/2013,1.1866,,5/16/2013,213.5287,0.002974982,,,5319.88
17-May-13,2817.99,,5/17/2013,1667.47,,5/17/2013,1253.24,,5/17/2013,368.08,,5/17/2013,8582.4,,5/17/2013,6723.06,,5/17/2013,0.7796,,5/17/2013,0.7568,,5/17/2013,1.1829,,5/17/2013,213.9481,0.001962212,,,5319.77
18-May-13,2817.99,,5/18/2013,1667.47,,5/18/2013,1253.24,,5/18/2013,368.08,,5/18/2013,8582.4,,5/18/2013,6723.06,,5/18/2013,0.7796,,5/18/2013,0.7568,,5/18/2013,1.1829,,5/18/2013,213.9481,0,,,5317.46
19-May-13,2817.99,,5/19/2013,1667.47,,5/19/2013,1253.24,,5/19/2013,368.08,,5/19/2013,8582.4,,5/19/2013,6723.06,,5/19/2013,0.7796,,5/19/2013,0.7568,,5/19/2013,1.1829,,5/19/2013,213.9481,0,,,5316.68
20-May-13,2824.5,,5/20/2013,1666.29,,5/20/2013,1269.51,,5/20/2013,369.97,,5/20/2013,8515.2,,5/20/2013,6755.63,,5/20/2013,0.7767,,5/20/2013,0.75827,,5/20/2013,1.1837,,5/20/2013,213.7345,-0.000998872,,,5315.03
21-May-13,2821.65,,5/21/2013,1669.16,,5/21/2013,1270.39,,5/21/2013,370.44,,5/21/2013,8464.5,,5/21/2013,6803.87,,5/21/2013,0.7744,,5/21/2013,0.75629,,5/21/2013,1.1748,,5/21/2013,213.2768,-0.002143738,,,5312.39
22-May-13,2835.01,,5/22/2013,1655.35,,5/22/2013,1276.03,,5/22/2013,372.11,,5/22/2013,8462.4,,5/22/2013,6840.27,,5/22/2013,0.7774,,5/22/2013,0.75056,,5/22/2013,1.1701,,5/22/2013,213.5234,0.001155576,,,5310.76
23-May-13,2776.78,,5/23/2013,1650.51,,5/23/2013,1188.34,,5/23/2013,365.22,,5/23/2013,8343.6,,5/23/2013,6696.79,,5/23/2013,0.7731,,5/23/2013,0.75875,,5/23/2013,1.1688,,5/23/2013,212.9737,-0.002577745,,,5306.88
24-May-13,2764.29,,5/24/2013,1649.6,,5/24/2013,1194.08,,5/24/2013,364.63,,5/24/2013,8264.6,,5/24/2013,6654.34,,5/24/2013,0.7742,,5/24/2013,0.76635,,5/24/2013,1.1702,,5/24/2013,212.6374,-0.001580316,,,5305.08
25-May-13,2764.29,,5/25/2013,1649.6,,5/25/2013,1194.08,,5/25/2013,364.63,,5/25/2013,8264.6,,5/25/2013,6654.34,,5/25/2013,0.7742,,5/25/2013,0.76635,,5/25/2013,1.1702,,5/25/2013,212.6374,0,,,5297.41
26-May-13,2764.29,,5/26/2013,1649.6,,5/26/2013,1194.08,,5/26/2013,364.63,,5/26/2013,8264.6,,5/26/2013,6654.34,,5/26/2013,0.7742,,5/26/2013,0.76635,,5/26/2013,1.1702,,5/26/2013,212.6374,0,,,5295.76
27-May-13,2795,,5/27/2013,1649.6,,5/27/2013,1154.07,,5/27/2013,366.56,,5/27/2013,8363.6,,5/27/2013,6654.34,,5/27/2013,0.7736,,5/27/2013,0.76534,,5/27/2013,1.1682,,5/27/2013,212.6374,0,,,5297.77
28-May-13,2835.87,,5/28/2013,1660.06,,5/28/2013,1168.27,,5/28/2013,371.5,,5/28/2013,8511.3,,5/28/2013,6762.01,,5/28/2013,0.7774,,5/28/2013,0.76068,,5/28/2013,1.17,,5/28/2013,212.6036,-0.000158969,,,5293.99
29-May-13,2786.54,,5/29/2013,1648.36,,5/29/2013,1178.87,,5/29/2013,366.25,,5/29/2013,8441.7,,5/29/2013,6627.17,,5/29/2013,0.773,,5/29/2013,0.76556,,5/29/2013,1.1682,,5/29/2013,211.9447,-0.003104007,,,5293.63
30-May-13,2799.2,,5/30/2013,1654.41,,5/30/2013,1134.42,,5/30/2013,367.69,,5/30/2013,8433.5,,5/30/2013,6656.99,,5/30/2013,0.7665,,5/30/2013,0.75984,,5/30/2013,1.1656,,5/30/2013,212.0531,0.000511323,,,5292.39
31-May-13,2769.64,,5/31/2013,1630.74,,5/31/2013,1135.78,,5/31/2013,363.38,,5/31/2013,8320.6,,5/31/2013,6583.09,,5/31/2013,0.7709,,5/31/2013,0.76416,,5/31/2013,1.17,,5/31/2013,211.983,-0.000330632,,,5285.36
1-Jun-13,2769.64,,6/1/2013,1630.74,,6/1/2013,1135.78,,6/1/2013,363.38,,6/1/2013,8320.6,,6/1/2013,6583.09,,6/1/2013,0.7709,,6/1/2013,0.76416,,6/1/2013,1.17,,6/1/2013,211.983,0,,,5290.32
2-Jun-13,2769.64,,6/2/2013,1630.74,,6/2/2013,1135.78,,6/2/2013,363.38,,6/2/2013,8320.6,,6/2/2013,6583.09,,6/2/2013,0.7709,,6/2/2013,0.76416,,6/2/2013,1.17,,6/2/2013,211.983,0,,,5286.61
3-Jun-13,2747.74,,6/3/2013,1640.42,,6/3/2013,1096.95,,6/3/2013,361.07,,6/3/2013,8284.4,,6/3/2013,6525.12,,6/3/2013,0.7642,,6/3/2013,0.77028,,6/3/2013,1.1721,,6/3/2013,211.7506,-0.001096916,,,5279.53
4-Jun-13,2755.7,,6/4/2013,1631.38,,6/4/2013,1125.47,,6/4/2013,360.42,,6/4/2013,8363,,6/4/2013,6558.58,,6/4/2013,0.765,,6/4/2013,0.76401,,6/4/2013,1.1701,,6/4/2013,211.709,-0.000196477,,,5257.66
5-Jun-13,2709.33,,6/5/2013,1608.9,,6/5/2013,1090.03,,6/5/2013,353.06,,6/5/2013,8290.7,,6/5/2013,6419.31,,6/5/2013,0.764,,6/5/2013,0.77132,,6/5/2013,1.1766,,6/5/2013,211.799,0.000425021,,,5244.84
6-Jun-13,2676.21,,6/6/2013,1622.56,,6/6/2013,1070.77,,6/6/2013,349.58,,6/6/2013,8216.7,,6/6/2013,6336.11,,6/6/2013,0.7544,,6/6/2013,0.78082,,6/6/2013,1.1787,,6/6/2013,210.8451,-0.004513971,,,5238.26
7-Jun-13,2724.08,,6/7/2013,1643.38,,6/7/2013,1056.95,,6/7/2013,352.69,,6/7/2013,8266.6,,6/7/2013,6411.99,,6/7/2013,0.7564,,6/7/2013,0.77596,,6/7/2013,1.1749,,6/7/2013,210.9851,0.000663774,,,5218.51
