H,IMDB,20140630,R,20140630194518
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,15330,,BGN,,,,,,,.0424594979,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,15695,,BGN,,,,,,,.0424404397,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,16060,,BGN,,,,,,,.0424211754,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,16425,,BGN,,,,,,,.0424018178,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,16790,,BGN,,,,,,,.0423824605,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,17155,,BGN,,,,,,,.0423631815,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,17520,,BGN,,,,,,,.0423440448,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,17885,,BGN,,,,,,,.0423251029,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,18250,,BGN,,,,,,,.0423063987,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,18615,,BGN,,,,,,,.0422879663,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,18980,,BGN,,,,,,,.0422698330,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,19345,,BGN,,,,,,,.0422520201,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,19710,,BGN,,,,,,,.0422345434,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,20075,,BGN,,,,,,,.0422174150,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,20440,,BGN,,,,,,,.0422006428,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,20805,,BGN,,,,,,,.0421842319,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,21170,,BGN,,,,,,,.0421681849,,
